n,Sgamm,Sbeta,Hepsi,Calph,Cgamm,Cdelt,Hegamm,Halph,Cepsi,Salph,Hbeta,Sepsi,Sdelt,Hdelt,Hgamm,Cbeta,Hebeta,Hedelt,Healph,Heepsi
620,82.22456987434916,54.94853808028662,136.31215336916637,27.539770848381966,82.22199898811078,109.36615238492242,82.21448978602591,27.526046462985416,136.38011810684085,27.5406319514779,54.91943739475185,136.3843823885799,109.3695720042405,109.31164999879392,82.18102383227523,54.946820023985616,54.941801819848536,109.35616415124274,27.53725568568565,136.367662731396
621,81.8289400527626,54.68393792287127,135.6573182715165,27.40704917560365,81.82638153654044,108.84034725845888,81.81890846555709,27.39339093176644,135.7249565108228,27.40790612880872,54.65497736928982,135.72920030721787,108.84375043710196,108.78610690618096,81.7856035358085,54.68222813972881,54.67723410034026,108.83040704571034,27.404546134162885,135.7125609702261
622,81.43584430829324,54.42103392395388,135.0066708713182,27.27517896412516,81.43329808285523,108.31790733521916,81.42586091154746,27.26158643752338,135.07398470022693,27.276031794062543,54.39221260404207,135.07820814228262,108.32129417840912,108.26392733975004,81.39271597441453,54.41933236093679,54.4143623313942,108.30801483606322,27.27268796617737,135.06164861183203
623,81.0452623843466,54.1598125142307,134.36017774622047,27.14415339681163,81.042728371094,107.79880573610176,81.03532686988585,27.13062616651869,134.42716923603786,27.14500212989133,54.13112953689114,134.4313724537133,107.80217634822009,107.74508443379482,81.00234090222666,54.15811911873007,54.153172945370095,107.78896064565464,27.14167436521683,134.4148922202524
624,80.65717421832875,53.90026025445526,133.71780579345557,27.01396572191844,80.65465233929014,107.28301583922624,80.64728628043783,27.000503370372453,133.78447699898297,27.014810384339363,53.87171473570797,133.7886601212016,107.28637032382194,107.2295515797018,80.61445826727612,53.89857497428237,53.89365250466901,107.27321785503555,27.011498580153265,133.77225867923926
625,80.27155993948257,53.64236383398938,133.07952222628938,26.884609252363934,80.2690501173078,106.77051127706451,80.2617192748823,26.87121136533552,133.1458751859808,26.88544987011589,53.61395489690367,133.15003834064044,106.7738497368622,106.71730242308313,80.22904820932933,53.64068661737169,53.63578770028456,106.760760099086,26.88215392451575,133.13371518870704
626,79.88839986674631,53.38611006936667,132.4452945704998,26.75607736500776,79.88590202470058,106.26126593361684,79.87860617457022,26.742743531568152,132.51133130661773,26.756913963873483,53.357836843993816,132.51547462060034,106.26458847052454,106.20831086095386,79.84609105774759,53.38444086494386,53.37956535036655,106.25156126419128,26.75363377576881,132.4992292612094
627,79.50767450665107,53.13148590287283,131.81509066090513,26.628363499936103,79.5051885686091,105.75525394160996,79.49792748842248,26.615093312425664,131.88081317967453,26.629196105493197,53.10334752617944,131.88493677885583,105.75856065672686,105.70255103893167,79.4655673293857,53.12982465969283,53.12497239880142,105.7455954854406,26.625931574597736,131.8687687184662
628,79.12936455123366,52.87847840115787,131.18887863794234,26.50146115975672,79.12689044167386,105.25244967973843,79.11966391084286,26.488254213753773,131.25428892970325,26.50228979737964,52.85047401696005,131.25839293896223,105.25574067336262,105.19999734847946,79.087457726506,52.87682506867299,52.87199591382473,105.24283714386848,26.49904082420369,131.24230168794062
629,78.75345087598299,52.627074753854025,130.56662694428775,26.37536390891627,78.7509885199817,104.75282776994652,78.7437963196648,26.362219803206276,130.63172698364576,26.376188603778232,52.59920351275223,130.63581152687425,104.7561031415826,104.70062442418858,78.71174313472568,52.625429281917135,52.62062308663918,104.74326086373692,26.37295508962105,130.619796599458
630,78.37991453780437,52.37726227220475,129.94830432150766,26.250065373000865,78.37746386103026,104.2563630747295,78.37030577411588,26.23698370954596,130.01309606748305,26.250886150075797,52.34952333151941,130.017161267595,104.25962292309602,104.20440714108148,78.3384046209823,52.37562461106544,52.370841230043744,104.24684150983694,26.247667997018127,130.00122218185555
631,78.00873677302023,52.129028387728575,129.33387980676932,26.12555923806457,78.00629770172864,103.7630306944822,77.99917351281881,26.112539621973447,129.39836520294438,26.12637612212896,52.10142091143634,129.4024111818851,103.7662751175192,103.71132061196172,77.96742343153552,52.12739848802941,52.12263777709775,103.75355418483744,26.123173233025614,129.38654745969174
632,77.63989899539024,51.88236065089127,128.72332272958224,26.001839249964828,77.63747145641761,103.2728059648798,77.6303809518118,25.988881289462896,128.78750370424714,26.00265226559961,51.85488380956208,128.7915305830025,103.27603505975614,103.22134018479586,77.59878098998826,51.88073846366407,51.8760002797932,103.26337422666612,25.999464544072133,128.77574174998642
633,77.27338279415653,51.63724672979063,128.11660270857882,25.878899213699235,77.27096671491498,102.7856644542823,77.26390968259399,25.866002520099183,128.1804811748756,25.879708385291654,51.60989970052537,128.18448907348105,102.78887831740288,102.73444144011935,77.23245889533297,51.63563220645279,51.63091640773967,102.7762772059143,25.876535735721063,128.168774659
634,76.90916993211124,51.39367440886488,127.51368964834894,25.756732992753555,76.90676524058307,102.30158196117635,76.89974147019323,25.743897180426185,127.57726750441422,25.75753834449897,51.36645637523379,127.58125654196373,102.3047806881894,102.25060018847964,76.86843892002017,51.39206750121575,51.38737394687293,102.29223892327894,25.754380672018605,127.5656160790668
635,76.54724234369043,51.151631587612265,126.91455373629424,25.635334508462197,76.54484896842281,101.82053451166068,76.53785825126033,25.622559194807604,126.9778328654002,25.636136064365907,51.12454173959399,126.98180316005504,101.82371819746474,101.76979246792276,76.50670300805346,51.15003224782952,51.14536079817464,101.8112354070482,25.63299327485432,126.96623618544812
636,76.18758213309884,50.91110627932453,126.31916543953947,25.51469773936732,76.18520000319849,101.342498356938,76.17824213219387,25.501982544786383,126.38214771023333,25.515495523246354,50.88414381324586,126.38609937923096,101.34566709568917,101.29199454148664,76.14723327311516,50.90951445996063,50.90486497640601,101.3332429105938,25.51236752332031,126.37060543324228
637,75.8301715724428,50.672086609852485,125.72749550187032,25.394816720593305,75.82780061757069,100.867449970866,75.82087538727349,25.38216126845948,125.79018276811216,25.39561075607817,50.645250728328776,125.79411592777484,100.8706038559846,100.81718289475307,75.79001199670026,50.67050226383116,50.665874608873565,100.85823790992198,25.392497453085703,125.77869455432118
638,75.47499309990643,50.43456081636462,125.13951494072408,25.27568554323786,75.4726332502727,100.39536604751888,75.46574045683629,25.263089459869292,125.20190904202347,25.27647585377432,50.40785072824077,125.20582380776668,100.39850517169666,100.34533423341084,75.43502162629362,50.43298389697739,50.42837793418779,100.38619710123548,25.273377155787863,125.19047455431974
639,75.12202931792234,50.19851724613211,124.55519504419148,25.157298353739527,75.119680504281,99.92622349878565,75.11281994544761,25.14476126837148,124.61729780574235,25.158084962590305,50.17193216642432,124.62119429208344,99.92934795399236,99.87642548085478,75.08224477354155,50.19694770703483,50.19236330104842,99.91709739853188,25.15500077839993,124.60591670963656
640,74.77126299140205,49.96394435533203,123.97450736809104,25.0396493532953,74.7689251450461,99.45999945200282,74.76209662013194,25.02717089805284,124.03632060090509,25.040432283541808,49.93748350517007,124.04019892147156,99.46310932949312,99.41043377582,74.73166421248331,49.96238215054149,49.95781916704769,99.45091593123664,25.03736252264849,124.02499256450706
641,74.42267704595132,49.73083070786025,123.39742373304462,24.922732797246184,74.42035009870752,98.9966712476098,74.41355340858814,24.910312607117238,123.45894923408346,24.923512071790224,49.70449331443047,123.46280950162132,98.99976663792977,98.9473364700382,74.38326287776717,49.7292757917508,49.72473409748345,98.98763004185858,24.9204566443992,123.44767392807783
642,74.07625456613954,49.49916497416109,122.82391622162,24.80654299450461,74.07393845036361,98.53621643683728,74.06717339745938,24.794180707313227,122.88515577392572,24.807318636070026,49.472950270649925,122.88899810030756,98.5392974298311,98.48711112592738,74.03702386292096,49.49761730146134,49.49309676418895,98.52721728367864,24.80427745308425,122.87393287154808
643,73.73197879376107,49.26893593006951,122.25395717548174,24.69107430695672,73.72967344233267,98.07861277942108,73.7229398305944,24.678769563336697,122.31491254830604,24.691846338091064,49.24284315560773,122.31873704453926,98.08167946423754,98.02973551430678,73.69293041861415,49.267395455859,49.26289594437513,98.06965541846384,24.68881931110469,122.3037417253192
644,73.38983312614647,49.040132455670005,121.6875191926018,24.57632114890227,73.38753847246437,97.6238382413493,73.38083610735913,24.56407359227103,121.74819214153383,24.57708959197845,49.01416085527745,121.75199891776865,97.6268907064482,97.57518761214504,73.35096595097009,49.03859913537594,49.0341205194897,97.6149224142145,24.574076633270437,121.7370730762045
645,73.04980111446974,48.81274353416803,121.124575124483,24.46227798647367,73.04751709244702,97.17187099263155,73.04084578094408,24.450087263006424,121.1849673915758,24.463042863691555,48.786892358699056,121.188756557113,97.17490932579018,97.12344560033078,73.01111401987401,48.8112173235621,48.80675947408871,97.16299644293406,24.460043886219268,121.17389976465124
646,72.71186646209863,48.5867582507782,120.56509807343076,24.348939337088435,72.7095930061579,96.72268940510212,72.70295255671479,24.33680509569263,120.6252113873263,24.349700670476476,48.56102675686759,120.62898305062537,96.72571369342144,96.67448786147656,72.67335833732436,48.58523910597336,48.58080189472481,96.71385587843196,24.34671558786944,120.6141948820116
647,72.37601302294497,48.36216579162216,120.00906138985744,24.236299768884923,72.37375006801369,96.27627205023786,72.36714029056253,24.22422166117496,120.06889746591028,24.237057580301723,48.33655324163173,120.07265173459687,96.27928238014889,96.22829297773814,72.33768276578392,48.36065366906947,48.35623696884536,96.26747929414216,24.23408630685537,120.05793176784556
648,72.04222479984715,48.13895544264326,119.45643866960984,24.124353900184545,72.03997228135295,95.83259769702534,72.0333929872868,24.11233158045677,119.51599921000948,24.12510821132044,48.11346110460897,119.51973619088342,95.83559415429517,95.78483972868248,72.00407131656317,48.13745029912877,48.13305398370717,95.8238454609902,24.12215066198999,119.5050840072476
649,71.71048594297474,47.91711658852672,118.9072037513387,24.013096398944224,71.70824379684079,95.39164530982492,71.70169479900021,24.0011295241522,118.96649044523076,24.013847231322817,47.8917397361064,118.97021024427332,95.39462797956298,95.34410708915306,71.67250814822572,47.91561838116839,47.9112423252968,95.3829333452576,24.010903321717176,118.95562542821492
650,71.38078074824016,47.69663871165192,118.36133071390032,23.90252198222417,71.37854891088071,94.95339404628652,71.37203002354042,23.8906102119542,118.4203452375062,23.903269357203897,47.67137862407351,118.42404795988784,94.95636301295052,94.90607422718652,71.34297756500087,47.69514739789657,47.69079147728304,94.94472210649776,23.90033900357963,118.4095300990482
651,71.05309365574661,47.47751139103626,117.81879387378584,23.7926254156724,71.05087206406236,94.51782325528202,71.04438310291812,23.78076841211931,117.87753789052122,23.793369354448014,47.45236735304666,117.88122364060888,94.52077860268392,94.47072050194612,71.0154640152323,47.47602692865653,47.47169101996079,94.50919109546858,23.790452473703404,117.86677232577966
652,70.72740924823592,47.2597243012986,117.27956778258124,23.683401512984133,70.72519783960962,94.08491247484882,70.71873862176518,23.671598940927343,117.33804294317336,23.684142036588245,47.23469560311299,117.34171182453788,94.08785428616086,94.03802546166654,70.68995208982682,47.25824664838997,47.25393062921472,94.07631985207628,23.681238546257383,117.32732664963213
653,70.40371224957262,47.04326721164767,116.74362722446496,23.574845135405827,70.4015109618647,93.65464143018922,70.39508130581888,23.563096662185643,116.8018351670685,23.575582264710352,47.01835314889947,116.80548728249192,93.65756978794964,93.6079688416539,70.36642652073918,47.04179632662549,47.0375000755078,93.64608810337474,23.57269208295733,116.79116784451556
654,70.08198752323928,46.828129984862265,116.210947213725,23.466951191219664,70.07979629478339,93.22699003166268,70.0733960204174,23.45525648671383,116.26888956403688,23.46768494693732,46.803329858553546,116.2725250155196,93.22990501778156,93.18053056227932,70.04487217946826,46.826665826458864,46.822389222861545,93.21847576155822,23.464807992550465,116.25827091454326
655,69.76222007084425,46.61430257630197,115.68150299232056,23.3597146352392,69.760038840443,92.80193837281722,69.75366776900776,23.34807337183972,115.73918136369343,23.360445037924947,46.58961569275443,115.74280025246132,92.80484006858228,92.75569072701116,69.7252740755655,46.61284510356372,46.608588027866936,92.7934629219928,23.357581230311084,115.72861109159236
656,69.44439503065732,46.4017750329193,115.15527002746045,23.25313046832452,69.44222373757802,92.37946672845425,69.43588169168171,23.241542320914707,115.21268602101496,23.253857538377016,46.37720070372578,115.21628844752642,92.38235521453636,92.33342962048086,69.40761735517145,46.4003242052038,46.396086538696686,92.37102986128129,23.251006797555853,115.2021638328814
657,69.12849767615934,46.19053749228031,114.63222400921612,23.14719373687928,69.12633626012972,91.95955555269046,69.12002306372544,23.135658382811062,114.68937921395218,23.147917494542288,46.16607503425675,114.69296527790512,91.9624309091494,91.91372770654571,69.09188729956615,46.18909326925349,46.18487489412586,91.95115703532554,23.14507974114083,114.67890481858228
658,68.81451341460712,45.98058018161706,114.11234084816157,23.041899532374213,68.81236181581117,91.5421854770729,68.8060772941847,23.030416651445684,114.16923684106808,23.04261999773802,45.95622891675508,114.17280664140684,91.54504778336285,91.49656562640506,68.77806932373467,45.97914252325043,45.97494332258461,91.53382507744143,23.039795152985032,114.1588099494592
659,68.50242778562482,45.7718934168691,113.59559667305304,22.93724299087622,68.50028594469869,91.12733730869388,68.49402992445641,22.9258122653094,113.65223501921686,22.937960183879035,45.74765267228898,113.655788654139,91.13018664366882,91.08192419671587,68.46614897495938,45.77046228343696,45.76628214119968,91.11901479647416,22.93514816959958,113.64185534454757
660,68.19222645978978,45.56446760174578,113.08196782851212,22.83321929256074,68.19009431781764,90.71499202834065,68.18386662687458,22.821840406979582,113.1383500812256,22.833933232990063,45.54033670964999,113.14188764818866,90.71782847025996,90.66978440774363,68.15611193140647,45.56304295382248,45.558881754856834,90.70670717494798,22.831133971600096,113.12801733883592
661,67.88389523726991,45.35829322679973,112.57143087276408,22.72982366126173,67.8817727357799,90.30513078866484,67.87557320334788,22.7184963026704,112.62755857363156,22.73053436875572,45.33427152442689,112.63108016935976,90.3079544151986,90.26012742153254,67.84794400076406,45.356875025256905,45.35273265527449,90.29688336723582,22.72774778325674,112.61727248100352
662,67.57742004644288,45.15336086851418,112.06396257538476,22.62705136399517,67.57530712740312,89.89773491236983,67.56913558397908,22.615775221756493,112.11983725442802,22.627758858044,45.129447698093664,112.1233429749188,89.90054580060404,89.85293457009368,67.54163111886214,45.15194907451817,45.147825420091145,89.88952469774678,22.624984872017745,112.10959753116629
663,67.27278694256003,44.94966118839888,111.55953991508646,22.524897710523,67.27068354837466,89.49278589043284,67.26453982572903,22.51367247633717,111.61516309084892,22.525602010470184,44.925855897105656,111.61865303137964,89.49558411687482,89.44818735362827,67.23715934833719,44.94825576340795,44.944150711961335,89.48461265914852,22.5228405480734,111.60496945866169
664,66.96998210640463,44.74718493208985,111.05814007751351,22.423358052884957,66.96788817990985,89.09026538032593,66.96177211107512,22.41218342076848,111.11351325716348,22.42405917792869,44.72348687200002,111.11698751229773,89.09305102090946,89.04586743874928,66.9345148772911,44.74578583785166,44.741699277655634,89.08212891058828,22.421310163887934,111.1033654398436
665,66.66899184298077,44.545922928475946,110.5597404530867,22.32242778496671,66.66690732744097,88.69015520427853,66.66081874670034,22.311303451231534,110.61486513251936,22.32312575416116,44.522331456522615,110.61832379611342,88.69292833436903,88.64595665674504,66.63368401798081,44.54453012702489,44.54046194718719,88.68205527595565,22.320389113767696,110.6047628559256
666,66.36980258020786,44.34586608881961,110.06431863486,22.222102342058182,66.36772741931182,88.29243734755266,66.36166616218796,22.211028005291077,110.11919629879856,22.222797174314785,44.32238056674927,110.12263946400776,88.29519804195226,88.24843700185517,66.3346532055135,44.34447954247426,44.34042963293265,88.2843737421579,22.22007283341949,110.10913929083708
667,66.07240086763747,44.14700540589308,109.571852416397,22.12237720041608,66.07033500549447,87.89709395674038,66.06430090873842,22.111352561458197,109.62648453849266,22.123068914504827,44.12362520022244,109.62991229777764,87.89984228969298,87.8532906295689,66.0374089965641,44.145625077253634,44.14159332876847,87.88906645741761,22.12035679951316,109.61647252909876
668,65.77677337518816,43.94933195313265,109.08231978969056,22.023247876837555,65.7747167563243,87.50410733807658,65.76870965790445,22.01227263876424,109.13670783262134,22.023936491388252,43.9260564351059,109.1401202777543,87.50684338327282,87.4604998549388,65.74193806811071,43.9479578050784,43.94394410922526,87.49611572958561,22.021236529255305,109.12674055374126
669,65.48290689188457,43.75283688379989,108.5956989430961,21.92470992824084,65.48085946123902,87.11345995578378,65.4748792003303,21.913783796341654,108.64984435866484,21.92539546174439,43.72966542934648,108.6532415807356,87.11618378636604,87.07004715092631,65.44822721617457,43.75146887948675,43.74747312864915,87.10550402448595,21.92270757996995,108.6399215442378
670,65.19078832462165,43.55751143014018,108.11196825928188,21.826758951245907,65.18875002754294,86.72513443042399,65.182796444516,21.815881633004818,108.1658724885131,21.827441422055504,43.53444341983291,108.16925457793523,86.72784611899121,86.68191514675445,65.15626335458467,43.55614953299818,43.55217162036036,86.71721396426786,21.8247655486792,108.15599387445364
671,64.90040469693571,43.36334690256615,107.63110631322094,21.729390581752277,64.8983754791781,86.3391135372672,64.89244841558866,21.71856178682809,107.68477078645672,21.730070008084677,43.340381721579845,107.68813783297352,86.34181315587972,86.29608662627707,64.86603351374963,43.36199107629703,43.3580308958368,86.33122832577443,21.727406071681155,107.67493611063698
672,64.61174314779505,43.17033468885103,107.1530918701983,21.63260049454476,64.60972295551493,85.95538020470444,64.60382225409327,21.621819934751752,107.20651800719315,21.633276894481472,43.14747172692154,107.2098700998837,85.95806782488886,85.91254452639285,64.57752483944898,43.168984897425815,43.1650423439075,85.94753003895583,21.63062482415564,107.19672700942569
673,64.32479093040739,42.97846625331358,106.67790388383364,21.53638440288106,64.32277971015968,85.5739175126484,64.31690521480019,21.525651792169786,106.73109309384849,21.53705779436956,42.95570490469723,106.7344303211334,85.57659320540223,85.53127193544654,64.2907245916411,42.977122460970165,42.97319742993763,85.56610218527003,21.534417519751862,106.72134551586882
674,64.03953541103267,42.78773313603782,106.20552149414424,21.440738058089103,64.03753310976734,85.19470869096742,64.03168466551817,21.43005311252744,106.25847517603924,21.44140845894402,42.765072799471305,106.26179762568655,85.19737252676383,85.15225209166387,64.00562014327676,42.78639530727862,42.78248769504832,85.18692799611695,21.43877991018577,106.24877076148904
675,63.75596406781981,42.598126952088656,105.73592402562048,21.34565724918951,63.75397063287832,84.81773711795012,63.748148085931184,21.335019686943863,105.78864356794703,21.346324677093804,42.57556703074932,105.79195132707808,84.82038916674254,84.77546838161682,63.72219897913642,42.59679505167824,42.5929047553324,84.80999085130325,21.34370778486256,105.77898206235714
676,63.47406448964875,42.40963939072601,105.2690909853194,21.251137802488724,63.47207986876061,84.44298631875752,63.4662830664407,21.240547343805453,105.32157776641124,21.25180227499485,42.38717929219256,105.3248709215062,84.44562664998428,84.40090433867663,63.44044869467295,42.40831338368881,42.40444030106863,84.43527427749459,21.249196970469846,105.31195891718504
677,63.19382437498943,42.222262214653895,104.805002060989,21.15717558120008,63.1918485162688,84.07043996392254,63.18607730702474,21.146631948387103,104.8572574490523,21.157837115731155,42.1999013508675,104.8605360859559,84.07306864651136,84.02854364151395,63.160356994871165,42.22094206627189,42.217086095970856,84.06276194671518,21.155243330598783,104.84768100544912
678,62.9152315307802,42.03598725925828,104.3436371192204,21.06376648507181,62.91326438272245,83.70008186785222,62.9075186161164,21.053269402480392,104.39566247242276,21.06442509892274,42.01372504648406,104.39892667634994,83.70269897022474,83.65837011260192,62.881911693126845,42.03467293506872,42.03083397642595,83.69243767485032,21.061842765372077,104.38612818554168
679,62.638273871302005,41.85080643185746,103.88497620359968,20.97090644999691,62.63631538278041,83.33189598735096,62.63059490947826,20.96045564400367,103.93677287015863,20.971562160335534,41.82864229064645,103.94002272570005,83.3345015774272,83.29036771674,62.60510071012152,41.84949789765064,41.84567585074433,83.3242854201696,20.96899121105388,103.9272804929222
680,62.36293941709167,41.66671171096647,103.42899953290772,20.878591447653733,62.36098953735405,82.96586642016175,62.35529420911572,20.86818664664278,103.48056885117788,20.879244271521923,41.644645066117846,103.48380444230526,82.9684605653645,82.92452055959603,62.32991207273632,41.6654089327835,41.66160369842438,82.95828928186832,20.87668463969045,103.47111813831609
681,62.08921629384257,41.48369514556975,102.97568749931784,20.786817485129763,62.08727497250801,82.60197740352416,62.081604642177865,20.77645841947507,103.02703079787749,20.787467439444548,41.46172542609354,103.03025220794922,82.60456017078333,82.56081288626494,62.05633391295325,41.48239808970031,41.47860956942528,82.59443349862563,20.78491905873393,103.01762150591198
682,61.81709273133878,41.30174885439802,102.52502066663727,20.695580604570548,61.81515991839439,82.24021331274771,61.8095144398917,20.685267006618474,102.5761392643738,20.6962277061252,41.27987549347818,102.57934657614032,82.24278476850468,82.19922907984277,61.78435446678987,41.300457487378246,41.29668558344393,82.23270244717806,20.693690510691344,102.56677115160228
683,61.54655706237948,41.12086502521358,102.07697976854416,20.604876882807694,61.54463270817716,81.88055865980326,61.53901193648671,20.594608486859705,102.12787497473887,20.605521148272825,41.0990874601714,102.13106827034784,81.88311887001512,81.83975366001881,61.5139620732243,41.11957931382385,41.11582392920036,81.87308064091093,20.60299507275259,102.11854780121936
684,61.2775977217423,40.941035914106656,101.63154570686766,20.514702431016147,61.27568177699556,81.52299809193119,61.270085568158336,20.50447897331169,101.68221882127963,20.51534387694076,40.91935358636459,101.68539818228123,81.52554712207501,81.48237128168445,61.2451451731591,40.93975582536946,40.93601686373412,81.51555272846677,20.51282885644777,101.67293234881528
685,61.01020324513426,40.76225384480154,101.18869954987106,20.425053394353316,61.00829566091504,81.16751639026349,61.00272387201901,20.4148746130529,101.23915186282002,20.42569203716589,40.74066619984741,101.24231737017224,81.17005430534047,81.12706673355596,60.97789230837276,40.76097934597941,40.75725671171057,81.16010349236751,20.42318800728635,101.22990585494384
686,60.74436226817457,40.58451120796836,100.74842253056812,20.3359259516261,60.74246299591017,80.81409846846671,60.73691548508116,20.325791586794512,100.79865532301667,20.33656180763565,40.56301769531986,100.80180705709036,80.81662533300633,80.77382493681816,60.71219212050307,40.583242266561726,40.57953586473266,80.8067178476575,20.33406870442422,100.7894495449765
687,60.48006352537068,40.40780046053892,100.3106960450507,20.247316314935627,60.47817251684061,80.46272937139058,60.47264914323328,20.23722610852535,100.36071058868558,20.24794940033271,40.38640053370855,100.36384862926964,80.46524524945471,80.42263094377363,60.44803335002365,40.40653704428407,40.402846780656944,80.45538084055228,20.245467160308447,100.35154480742914
688,60.217295849122,40.23211412503797,99.8755016508343,20.15922072934844,60.21541305645495,80.11339427374995,60.20991368024384,20.149174425183208,99.9252992081469,20.15985106020621,40.2108072414983,99.92842363445324,80.11589922893693,80.07346993652536,60.18540483524828,40.23085620190498,40.22718198292483,80.1060776471207,20.1573796203485,99.9161731923071
689,59.95604816873071,40.0574447889158,99.44282106523023,20.071635472556537,59.9541735444015,79.76607847879845,59.9486980267722,20.061632816315097,99.49240288959628,20.07226306483176,40.036230410065066,99.49551378026496,79.76857257424705,79.72632722565108,59.924295511342144,40.0561923271065,40.052534059895336,79.75879357195859,20.069802362576336,99.4833164094766
690,59.696309509415286,39.88378510389895,99.01263616373596,19.984556854549968,59.69444300624191,79.42076741703976,59.68899120938226,19.974597593749973,99.06200349949437,19.985181724084036,39.862662695027055,99.06510093259836,79.42325071543321,79.38118824891515,59.66469440933599,39.88253807184496,39.87889566419586,79.41351404690026,19.982731697319004,99.05295632705432
691,59.43806899134918,39.71112778533126,98.58492897843206,19.897981217295,59.43621056248979,79.0774466449444,59.43078234958126,19.88806510127708,98.63408306096298,19.898603379814915,39.69009681558601,98.63716711401324,79.07991920851434,79.03803856998599,59.406590655165175,39.70988615169194,39.706259512063255,79.07022462973532,19.896163966876856,98.62507496980398
692,59.18131582869943,39.53946561153427,98.1596816964102,19.811904934396942,59.1794654276494,78.73610184366798,59.17406066285847,19.80203171430893,98.20862375221236,19.81252440551634,39.5185255538881,98.21169450216252,78.73856373419832,78.69686387715498,59.149973468708914,39.53822934519479,39.5346183827044,78.72891100292712,19.8100955451864,98.19965451756336
693,58.92603932868197,39.36879142318308,97.73687665822035,19.726324410797844,58.92419690927104,78.3967188178154,58.91881545774072,19.716493839579165,97.78560790498754,19.72694120601793,39.347941754399976,97.78866542823886,78.39917009664617,78.35764998210126,58.89483216284605,39.367560493252455,39.36396511767207,78.38955897237697,19.724522837518,97.77667730369122
694,58.67222889062825,39.19909812266405,97.31649635632246,19.641236082454608,58.67039440701756,78.0592834941897,58.66503613485897,19.63144791482081,97.36501800301924,19.64185021716516,39.178338323266885,97.36806237542524,78.06172422222093,78.02038281864121,58.64115614252209,39.19787249847319,39.19429262022272,78.05215446617322,19.639442280154068,97.3561258135179
695,58.419874005055775,39.03037867346309,96.89852343356552,19.556636416018584,58.418047411735095,77.72378192056463,58.41271218601915,19.546890408446068,96.94683668050229,19.55724790549889,39.00970822770128,96.94986797737349,77.72621215826007,77.68504844150165,58.3889349038204,39.02915832456295,39.0255938547049,77.71668353336383,19.55485034006865,96.93798268282426
696,58.16896425276118,38.86262609955688,96.48294068168798,19.47252190854437,58.167145504546056,77.39020026448368,58.16183319329518,19.46281781925521,96.53104672059511,19.4731307679642,38.84204449537432,96.53406501670376,77.39262007187459,77.35163302511944,58.13815803305558,38.86141099571651,38.857861845950495,77.3831323427556,19.47074351463625,96.52223069634115
697,57.91948930391038,38.69583348479698,96.06973103982772,19.388889087172146,57.91767835593932,77.05852481205075,57.91238882811935,19.37922667611912,96.11763105392916,19.38949533159268,38.67534021380037,96.12063642351374,77.06093424873956,77.02012286243277,57.88881520586423,38.69462359600168,38.691089678658926,77.0514871817049,19.387118331314245,96.10885278625888
698,57.67143891714688,38.529993972317705,95.65887759304454,19.305734508829534,57.6696357248786,76.72874196675701,57.66436885039065,19.29611353768125,95.70657275713044,19.306338153204297,38.50958852974512,95.70956527390032,76.73114109192106,76.69050436370861,57.64089618631365,38.52878926876717,38.52527049680511,76.72173445494464,19.303971347344685,95.69783203074908
699,57.424802938716766,38.36510076394258,95.250363570876,19.223054759937632,57.42300745792748,76.4008382483009,57.41776310759995,19.213474992063865,95.29785505137488,19.223655819113404,38.3447826486324,95.30083478851476,76.40322712069602,76.36276405536329,57.39439082602736,38.363901216049065,38.36039750304597,76.3938606834044,19.22129914946042,95.28915165252003
700,57.17957130158261,38.20114711960336,94.8441723458935,19.14084645611143,57.17778348836328,76.07480029143726,57.17256153394398,19.131307656568534,94.89146130094348,19.14144494482918,38.1809158339635,94.89442833111792,76.07717896940134,76.03688857881214,57.14928906329942,38.19995269798984,38.19646395813954,76.06785250305963,19.139098353585545,94.88279501737208
701,56.93573402457217,38.03812635675344,94.44028743228596,19.05910624187841,56.93395383532582,75.75061484483206,56.92875414947408,19.04960817739496,94.4873750118054,19.059702174774184,38.01798140673088,94.4903294071632,75.75298338628872,75.71286468932496,56.9055809222436,38.03693703225184,38.03346318035843,75.74369666378655,19.05736560455399,94.47874563278076
702,56.69328121151454,37.87603184979799,94.03869248444228,18.97783079037343,56.69150860295364,75.42826876992699,56.68633105923256,18.96837322933592,94.08557983019966,18.97842418197925,37.85597274484864,94.08852166237833,75.43062723238901,75.390679254891,56.66325651193,37.874847593447406,37.871388544920094,75.42138002822676,18.976097575804445,94.0769871464786
703,56.45220305040976,37.71485702953529,93.63937129558236,18.897016803073974,56.45043797955356,75.10774903982623,56.445282452422326,18.88759951551272,93.68605954126556,18.897607667818736,37.69488328259408,93.68898888139552,75.11009748039906,75.07031925510634,56.42230602555508,37.71367781258021,37.71023348342811,75.10088957067417,18.89529096911565,93.67750334508584
704,56.21248981258032,37.55459538259103,93.24230779636608,18.81666100950623,56.21073223675225,74.78904273819157,56.20559860155852,18.80728376708136,93.28879806765084,18.817249361716552,37.53470651004236,93.29171498635992,74.7913812135768,74.75177178006963,56.18271973959362,37.55342117647958,37.54999148330667,74.78221237597019,18.814942514312467,93.28027815271852
